year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1707.00,161.00,34.34,1.81,56.01,0.00,68.84,3.00,0.00,11644.00,3063.00,113.00,2020.00,0.00,6448.00
2024,11,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",252.00,48.00,9.28,2.00,24.29,0.00,12.44,7.00,0.00,1775.00,372.00,98.00,722.00,0.00,583.00
2024,11,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",298.00,41.00,19.35,0.00,11.42,0.00,10.24,3.00,1.00,1892.00,1009.00,0.00,357.00,0.00,526.00
2024,11,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29.00,3.00,1.63,0.00,1.38,0.00,0.00,0.00,0.00,128.00,74.00,0.00,54.00,0.00,0.00
2024,11,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",92.00,11.00,4.26,0.00,1.26,0.00,5.49,0.00,0.00,411.00,100.00,0.00,37.00,0.00,274.00
2024,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",71.00,30.00,8.25,1.00,9.47,0.00,11.27,4.00,0.00,1848.00,471.00,202.00,330.00,0.00,845.00
2024,11,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1615.00,196.00,37.30,2.73,84.19,2.62,69.17,24.00,3.00,10517.00,3023.00,536.00,2279.00,63.00,4616.00
2024,11,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",151.00,47.00,5.78,0.00,26.51,0.00,14.71,4.00,7.00,3581.00,336.00,0.00,1992.00,0.00,1253.00
2024,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616.00,91.00,29.09,2.54,28.39,0.00,30.98,2.00,1.00,5335.00,1637.00,151.00,1127.00,0.00,2420.00
2024,11,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",879.00,160.00,47.48,1.29,54.41,0.00,56.83,2.00,4.00,10163.00,2646.00,176.00,2532.00,0.00,4809.00
2024,11,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",542.00,94.00,26.33,2.04,36.50,0.00,29.13,0.00,0.00,6017.00,1212.00,193.00,1465.00,0.00,3147.00
2024,11,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1075.00,216.00,65.42,5.05,75.93,0.00,69.60,0.00,2.00,14162.00,3450.00,543.00,3606.00,0.00,6563.00
2024,11,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",298.00,37.00,13.94,0.61,15.37,0.00,7.08,0.00,0.00,1823.00,864.00,65.00,602.00,0.00,292.00
2024,11,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",346.00,62.00,17.35,0.01,31.78,0.00,12.86,0.00,0.00,3128.00,756.00,1.00,1232.00,0.00,1139.00
2024,11,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",499.00,76.00,29.42,2.80,22.27,0.00,21.50,0.00,1.00,4175.00,1451.00,168.00,1042.00,0.00,1514.00
2024,11,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8315.00,1228.00,345.72,20.52,416.68,0.00,445.09,33.00,5.00,77386.00,23222.00,1688.00,16320.00,0.00,36156.00
2024,11,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",771.00,149.00,37.50,3.73,69.64,0.00,38.13,2.00,8.00,10937.00,1793.00,345.00,4723.00,0.00,4076.00
2024,11,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",214.00,30.00,13.04,0.80,5.17,0.00,10.99,0.00,0.00,2089.00,687.00,56.00,277.00,0.00,1069.00
2024,11,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5824.00,1565.00,217.69,30.03,1023.08,0.00,294.20,22.00,12.00,129175.00,18738.00,2589.00,80537.00,0.00,27311.00
2024,11,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",715.00,93.00,26.06,2.11,29.74,0.00,35.09,1.00,0.00,5622.00,1589.00,153.00,1204.00,0.00,2676.00
2024,11,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2844.00,293.00,113.00,2.19,70.95,0.00,106.86,11.00,1.00,18651.00,7472.00,170.00,2500.00,0.00,8509.00
2024,11,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5700.00,676.00,206.35,6.09,256.73,0.00,206.83,18.00,2.00,44139.00,18061.00,381.00,8930.00,0.00,16767.00
2024,11,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1281.00,215.00,74.07,3.18,64.16,0.00,73.60,4.00,2.00,13260.00,4717.00,193.00,2859.00,0.00,5491.00
2024,11,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2381.00,362.00,133.97,5.87,115.96,0.00,106.21,14.00,5.00,23548.00,9068.00,211.00,4138.00,0.00,10131.00
2024,11,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",675.00,106.00,25.79,3.19,51.92,0.00,25.10,1.00,0.00,6651.00,1377.00,290.00,2656.00,0.00,2328.00
2024,11,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1175.00,168.00,64.34,2.59,43.60,0.00,57.47,3.00,0.00,10283.00,3040.00,200.00,1844.00,0.00,5199.00
2024,11,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",561.00,90.00,26.22,0.79,33.28,0.00,29.71,0.00,0.00,4814.00,1247.00,78.00,1587.00,0.00,1902.00
2024,11,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",443.00,64.00,22.92,1.71,16.46,0.00,22.91,1.00,0.00,3884.00,980.00,72.00,637.00,0.00,2195.00
2024,11,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7178.00,1163.00,306.27,7.63,544.77,0.00,304.32,12.00,2.00,65393.00,20554.00,590.00,18251.00,0.00,25998.00
2024,11,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",340.00,59.00,17.15,1.20,20.34,0.00,20.31,0.00,0.00,3571.00,1292.00,65.00,769.00,0.00,1445.00
2024,11,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",962.00,158.00,39.67,2.69,52.85,0.00,62.79,3.00,1.00,9482.00,2411.00,200.00,1919.00,0.00,4952.00
2024,11,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",875.00,150.00,37.49,5.22,67.64,0.00,39.65,1.00,1.00,8627.00,2120.00,542.00,2846.00,0.00,3119.00
2024,11,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",709.00,108.00,29.69,2.33,34.83,0.00,41.15,1.00,0.00,5547.00,1482.00,120.00,1264.00,0.00,2681.00
2024,11,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4919.00,1164.00,229.95,19.87,656.47,0.00,257.71,33.00,5.00,93512.00,17182.00,2250.00,48517.00,0.00,25563.00
2024,11,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",228.00,42.00,17.05,0.73,8.04,0.00,16.18,0.00,0.00,2284.00,936.00,33.00,320.00,0.00,995.00
2024,11,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",730.00,95.00,25.95,0.88,28.78,0.00,39.39,1.00,1.00,6325.00,1846.00,63.00,1077.00,0.00,3339.00
2024,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2449.00,315.00,95.19,1.05,83.27,2.71,132.78,3.00,0.00,13868.00,4388.00,68.00,2670.00,53.00,6689.00
2024,11,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3063.00,417.00,106.87,5.86,114.70,1.79,187.79,8.00,4.00,19215.00,4666.00,548.00,4368.00,39.00,9594.00
2024,11,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4237.00,479.00,147.17,2.39,61.39,3.00,265.05,10.00,0.00,23146.00,8064.00,143.00,2085.00,136.00,12718.00
2024,11,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",539.00,90.00,28.39,2.41,30.38,0.00,28.83,1.00,0.00,4801.00,1749.00,142.00,1572.00,0.00,1338.00
2024,11,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5818.00,575.00,179.19,1.54,92.06,3.82,298.38,10.00,1.00,28573.00,10803.00,137.00,2732.00,86.00,14815.00
2024,11,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",270.00,59.00,19.75,0.46,16.93,0.00,21.86,0.00,1.00,2326.00,730.00,27.00,522.00,0.00,1047.00
2024,11,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1267.00,177.00,62.04,0.97,41.37,0.44,72.18,3.00,2.00,8553.00,3273.00,147.00,1511.00,14.00,3608.00
2024,11,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7340.00,939.00,254.23,11.34,276.35,6.82,390.27,73.00,2.00,42486.00,11715.00,903.00,9810.00,586.00,19472.00
2024,11,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",329.00,38.00,10.00,0.00,6.82,0.00,21.18,0.00,0.00,1738.00,440.00,0.00,295.00,0.00,1003.00
2024,11,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1081.00,122.00,45.10,0.76,19.61,0.00,56.53,1.00,0.00,4723.00,1633.00,117.00,586.00,0.00,2387.00
2024,11,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",102.00,13.00,3.92,1.03,5.29,0.00,2.76,0.00,0.00,569.00,177.00,66.00,258.00,0.00,68.00
2024,11,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7031.00,910.00,231.50,10.65,226.65,4.46,436.74,17.00,7.00,44620.00,12161.00,786.00,9649.00,158.00,21866.00
2024,11,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2049.00,282.00,96.25,0.87,35.76,2.00,147.11,5.00,1.00,13746.00,4589.00,44.00,1208.00,85.00,7820.00
2024,11,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",958.00,123.00,43.88,1.04,35.68,1.16,41.25,1.00,0.00,5987.00,2315.00,53.00,1529.00,34.00,2056.00
2024,11,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3581.00,336.00,128.24,5.69,47.02,1.92,153.13,4.00,1.00,18725.00,7369.00,414.00,1762.00,41.00,9139.00
2024,11,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5240.00,552.00,171.40,9.10,130.60,3.00,237.90,17.00,21.00,30078.00,9100.00,1113.00,7397.00,55.00,12413.00
2024,11,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",369.00,49.00,16.73,0.55,10.22,0.00,21.50,0.00,0.00,2299.00,753.00,49.00,377.00,0.00,1120.00
2024,11,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",540.00,64.00,21.16,0.20,16.32,0.00,26.32,2.00,0.00,3108.00,1081.00,7.00,617.00,0.00,1403.00
2024,11,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",404.00,50.00,12.31,1.85,16.82,0.00,19.02,1.00,0.00,2184.00,447.00,173.00,647.00,0.00,917.00
2024,11,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",448.00,73.00,20.77,0.44,22.31,1.00,28.48,3.00,1.00,3149.00,951.00,17.00,745.00,18.00,1418.00
2024,11,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5764.00,747.00,218.57,4.29,154.14,2.92,367.08,14.00,3.00,34141.00,10112.00,425.00,4416.00,90.00,19098.00
2024,11,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2770.00,540.00,124.84,7.52,192.54,0.93,214.17,11.00,4.00,25459.00,5111.00,598.00,9018.00,90.00,10642.00
2024,11,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",535.00,91.00,31.07,1.50,21.68,0.00,36.75,2.00,1.00,4170.00,1404.00,71.00,735.00,0.00,1960.00
2024,11,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",637.00,210.00,57.12,7.68,89.07,0.00,56.14,4.00,2.00,14777.00,3874.00,1025.00,6069.00,0.00,3809.00
2024,11,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",912.00,118.00,31.40,0.03,19.15,0.00,67.42,2.00,0.00,5771.00,1530.00,14.00,663.00,0.00,3564.00
2024,11,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1838.00,212.00,73.78,1.99,30.10,0.00,106.12,9.00,1.00,10350.00,3328.00,107.00,1102.00,0.00,5813.00
2024,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36.00,5.00,2.07,0.00,2.13,0.00,0.80,0.00,0.00,213.00,69.00,0.00,73.00,0.00,71.00
2024,11,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",27.00,4.00,1.20,0.00,2.00,0.00,0.80,0.00,0.00,162.00,48.00,0.00,54.00,0.00,60.00
2024,11,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",42.00,4.00,1.32,0.00,1.58,0.00,1.11,0.00,0.00,145.00,36.00,0.00,62.00,0.00,47.00
2024,11,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",56.00,5.00,2.59,0.69,0.81,0.00,0.91,0.00,0.00,467.00,106.00,79.00,47.00,0.00,235.00
2024,11,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,59.00,0.00,0.00,59.00,0.00,0.00
2024,11,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",134.00,21.00,7.61,0.92,7.47,0.00,5.00,1.00,0.00,1536.00,530.00,34.00,640.00,0.00,332.00
2024,11,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",92.00,8.00,2.72,0.00,2.61,0.00,2.67,0.00,0.00,692.00,214.00,0.00,108.00,0.00,370.00
2024,11,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",824.00,92.00,31.47,0.00,34.70,0.00,25.83,0.00,0.00,5849.00,2785.00,0.00,993.00,0.00,2071.00
2024,11,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2555.00,265.00,87.42,6.79,80.78,0.00,90.01,1.00,5.00,19759.00,7121.00,608.00,2418.00,0.00,9612.00
2024,11,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",78.00,6.00,3.73,0.00,1.27,0.00,1.00,0.00,0.00,359.00,192.00,0.00,46.00,0.00,121.00
2024,11,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",65.00,9.00,2.00,1.00,5.00,0.00,1.00,0.00,0.00,596.00,68.00,289.00,189.00,0.00,50.00
2024,11,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",59.00,3.00,1.05,0.00,1.43,0.00,0.52,0.00,0.00,61.00,24.00,0.00,24.00,0.00,13.00
2024,11,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",38.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00
